Name,Field,State,Country,Year
Isher Judge Ahluwalia,Literature & Education,Delhi,India,2009
Kunwar Narayan,Literature & Education,Delhi,India,2009
Minoru Hara,Literature & Education,,Japan,2009
Ramachandra Guha,Literature & Education,Karnataka,India,2009
Brijendra Kumar Rao,Medicine,Delhi,India,2009
Vaidya Devendra Triguna,Medicine,Delhi,India,2009
Khalid Hameed,Medicine,,United Kingdom,2009
Satish Nambiar,National Security Affairs,Delhi,India,2009
Inderjit Kaur Barthakur,Public Affairs,Meghalaya,India,2009
Kirit Shantilal Parikh,Public Affairs,Delhi,India,2009
Bhakta B. Rath,Science & Engineering,Orissa,United States,2009
Conjeevaram Srirangachari Seshadri,Science & Engineering,Tamil Nadu,India,2009
Dr. Gurdip Singh Randhawa,Science & Engineering,Delhi,India,2009
Sam Pitroda,Science & Engineering,Delhi,India,2009
Sarvagya Singh Katiyar,Science & Engineering,Uttar Pradesh,India,2009
Thomas Kailath,Science & Engineering,Kerala,India,2009
Naganath Nayakawadi,Social Work,Maharashtra,India,2009
Sarojini Varadappan,Social Work,Tamil Nadu,India,2009
Abhinav Bindra,Sports,Punjab,India,2009
Anil Manibhai Naik,Trade & Industry,Maharashtra,India,2009
Name,Field,State,Country,
Bal Krishna Goyal,Medicine,Maharashtra,India,1990
Laxmangudi Krishnamurthy Doraiswamy,Science & Engineering,,United States,1990
M.R. Srinivasan,Science & Engineering,Maharashtra,India,1990
Marthanda Varma Sankaran Valiathan,Medicine,Kerala,India,1990
Mohammad Khalilullah,Medicine,Delhi,India,1990
Rajanikant Sankarro Arole,Social Work,Maharashtra,India,1990
Sattaiyappa Dhandapani Desikar,Literature & Education,Tamil Nadu,India,1990
Sukumar Sen,Literature & Education,West Bengal,India,1990
Sumant Moolgaokar,Trade & Industry,Maharashtra,India,1990
Bimal Kumar Bachhawat,Science & Engineering,Delhi,India,1990
Hirendra Nath Mukherjee,Literature & Education,West Bengal,India,1990
Mudumbai Seshachalu Narasimhan,Science & Engineering,Maharashtra,India,1990
Bimal Krishna Matilal,Literature & Education,,United Kingdom,1990
Trilochan Pradhan,Science & Engineering,Orissa,India,1990
Jasraj,Arts,Maharashtra,India,1990
Nikhil Ghosh,Arts,Maharashtra,India,1990
Arun Shourie,Literature & Education,Delhi,India,1990
Closepet Dasappa Narasimhaiah,Literature & Education,Karnataka,India,1990
Inder Mohan,Social Work,Delhi,India,1990
Julius Silverman,Public Affairs,,United Kingdom,1990
Kunwar Singh Negi,Literature & Education,Uttarakhand,India,1990
Narasimhan Ram,Literature & Education,Tamil Nadu,India,1990
Purushottam Laxman Deshpande,Arts,Maharashtra,India,1990
Ram Narain Malhotra,Civil Service,Maharashtra,India,1990
Name,Field,State,Country,
Basavaraj Rajguru,Arts,Karnataka,India,1991
Bindeshwar Pathak,Social Work,Bihar,India,1991
Leslie Denis Swindale,Science & Engineering,,New Zealand,1991
Muthu Krishna Mani,Medicine,Tamil Nadu,India,1991
Pratap C Reddy,Medicine,Andhra Pradesh,India,1991
Ale Ahmad Suroor,Arts,Uttar Pradesh,India,1991
Dinkar Balwant Deodhar,Sports,Maharashtra,India,1991
Narayan Shridhar Bendre,Arts,Maharashtra,India,1991
Ram Narayan,Arts,Maharashtra,India,1991
Samta Prasad,Arts,Uttar Pradesh,India,1991
Amjad Ali Khan,Arts,Delhi,India,1991
Ebrahim Alkazi,Arts,Delhi,India,1991
Fali Sam Nariman,Public Affairs,Delhi,India,1991
Jeevan Singh Umranangal,Public Affairs,Punjab,India,1991
Kapil Dev Nikhanj,Sports,Delhi,India,1991
Kuthur Ramakrishnan Srinivasan,Literature & Education,Tamil Nadu,India,1991
Lala Amarnath,Sports,Delhi,India,1991
Manubhai Pancholi,Public Affairs,Gujarat,India,1991
Mohammad Yusuf Khan (Dilip Kumar),Arts,Maharashtra,India,1991
Narayan Singh Manaklao,Social Work,Rajasthan,India,1991
Shyam Benegal,Arts,Maharashtra,India,1991
Vishnu Vaman Shirwadkar,Literature & Education,Maharashtra,India,1991
Amala Shankar,Science & Engineering,West Bengal,India,1991
Shakuntala Paranjpye,Social Work,Maharashtra,India,1991
Name,Field,State,Country,
Kadur Venkatalakshmma,Arts,Karnataka,India,1992
Gurusaran Prasad Talwar,Medicine,Delhi,India,1992
Khem Singh Gill,Science & Engineering,Punjab,India,1992
Krishnaswamy Kasturirangan,Science & Engineering,Karnataka,India,1992
Ramachandra Datatraya Lele,Medicine,Maharashtra,India,1992
Thayil John Cherian,Medicine,Tamil Nadu,India,1992
Hakim Abdul Hameed,Medicine,Delhi,India,1992
Cingireddy Narayana Reddy,Literature & Education,Andhra Pradesh,India,1992
Ranjan Roy Daniel,Science & Engineering,Tamil Nadu,India,1992
T. N. Krishnan,Arts,Tamil Nadu,India,1992
C. R. Vyas,Arts,Maharashtra,India,1992
Devabrata Chaudhuri,Arts,Delhi,India,1992
Hariprasad Chaurasia,Arts,Maharashtra,India,1992
Adusumalli Radha Krishna,Arts,Andhra Pradesh,India,1992
Bijoy Chandra Bhagawati,Public Affairs,Assam,India,1992
Dalsukh Dahyabhai Malvania,Literature & Education,Gujarat,India,1992
Girish Karnad,Arts,Karnataka,India,1992
Goro Koyama,Others,,Japan,1992
Hasmukh Thakoradas Parekh,Trade & Industry,Maharashtra,India,1992
Kisan Baburao (Anna Hazare),Social Work,Maharashtra,India,1992
Kongara Jaggaiah,Arts,Andhra Pradesh,India,1992
Naushad,Arts,Maharashtra,India,1992
Setu Madhavrao Pagdi,Literature & Education,Maharashtra,India,1992
Syed Abdul Malik,Literature & Education,Assam,India,1992
Talat Mahmood,Arts,Maharashtra,India,1992
Triloki Nath Khoshoo,Science & Engineering,Delhi,India,1992
Vavilala Gopalakrishnaya,Public Affairs,Andhra Pradesh,India,1992
Virendra Dayal,Civil Service,Delhi,India,1992
Byrappa Saroja Devi Sri Harsha,Arts,Karnataka,India,1992
Mambalikalathil Sarada Menon,Social Work,Tamil Nadu,India,1992
Mrinalini Sarabhai,Arts,Gujarat,India,1992
Sonal Mansingh,Arts,Delhi,India,1992
Vaid Brihaspati Dev Triguna,Medicine,Delhi,India,1992
Name,Field,State,Country,
Colonel Gurbaksh Singh Dhillon,Public Affairs,Madhya Pradesh,India,1998
Bhisham Sahni,Literature & Education,Delhi,India,1998
Gurukumar Balachandra Parulkar,Medicine,Maharashtra,India,1998
Hem Lata Gupta,Medicine,Delhi,India,1998
Laxmi Mall Singhvi,Public Affairs,Delhi,India,1998
Maligali Ram Krishna Girinath,Medicine,Tamil Nadu,India,1998
Panangipalli Venugopal,Medicine,Delhi,India,1998
Rajendra Singh Paroda,Science & Engineering,Delhi,India,1998
Udupi Rajagopalachar Ananthamurthy,Literature & Education,Karnataka,India,1998
Vempati Chinna Satyam,Arts,Tamil Nadu,India,1998
Debi Prasad Chattopadhyaya,Literature & Education,West Bengal,India,1998
Sivaramakrishna Chandrasekhar,Science & Engineering,Karnataka,India,1998
Vaidyeswaran Rajaraman,Science & Engineering,Karnataka,India,1998
G. Madhavan Nair,Science & Engineering,Kerala,India,1998
Hari Krishan Dua,Literature & Education,Delhi,India,1998
K.M. Mathew,Literature & Education,Kerala,India,1998
Satyapal Dang,Public Affairs,Punjab,India,1998
Vithal Mahadev Tarkunde,Public Affairs,Uttar Pradesh,India,1998
Name,Field,State,Country,
Anil Kakodkar,Science & Engineering,Maharashtra,India,1999
George Joseph,Science & Engineering,Gujarat,India,1999
Jacob Cherian,Social Work,Tamil Nadu,India,1999
Sengamedu Srinivasa Badrinath,Medicine,Tamil Nadu,India,1999
Shivmangal Singh Suman,Literature & Education,Madhya Pradesh,India,1999
Vidya Niwas Misra,Literature & Education,Uttar Pradesh,India,1999
Ashok Kumar,Arts,Maharashtra,India,1999
D.C. Kizhakemuri,Literature & Education,Kerala,India,1999
Hari Dev Shourie,Social Work,Delhi,India,1999
Jag Parvesh Chandra,Public Affairs,Delhi,India,1999
Krishnamurthy Santhanam,Science & Engineering,Delhi,India,1999
Ramkinker Upadhyay,Others,Uttar Pradesh,India,1999
Sohrab Pirojsha Godrej,Trade & Industry,Maharashtra,India,1999
Pushpa Lata Das,Social Work,Assam,India,1999
Name,Field,State,Country,
Sunil Manohar Gavaskar,Sports,Maharashtra,India,1980
Name,Field,State,Country,
Prabhat Kumar Mukherjee,Civil Service,West Bengal,India,1981
Prafulla B. Ragubhai Desai,Medicine,Maharashtra,India,1981
Amrit Lal Nagar,Literature & Education,Uttar Pradesh,India,1981
Avul Pakir Jainulabdeen Abdul Kalam,Civil Service,Tamil Nadu,India,1981
Gopinath Mohanthy,Literature & Education,Orissa,India,1981
Makhala Jha,Social Work,Bihar,India,1981
Vainu Bappu,Science & Engineering,Tamil Nadu,India,1981
Mrinal Sen,Arts,West Bengal,India,1981
Avabai Bomanji Wadia,Social Work,Maharashtra,India,1981
Name,Field,State,Country,
Acharya P.N. Pttabhirama Sastri,Literature & Education,Uttar Pradesh,India,1982
Ajit Ram Verma,Science & Engineering,Delhi,India,1982
Arnee Sreenivasan Ramakrishnan,Medicine,Tamil Nadu,India,1982
Atam Prakash,Medicine,Delhi,India,1982
Grace L.Mc. Cann Morely,Science & Engineering,Delhi,India,1982
Jal Minocher Mehta,Medicine,Maharashtra,India,1982
Rani Gaidinliu,Social Work,Nagaland,India,1982
Syed Zahoor Qasim,Civil Service,Delhi,India,1982
Jasbir Singh Bajaj,Medicine,Delhi,India,1982
Kamal Ranadive,Medicine,Maharashtra,India,1982
Gottipati Brahmaiah,Social Work,Andhra Pradesh,India,1982
Jhabar Mal Sharma,Literature & Education,Rajasthan,India,1982
S. Balachander,Arts,Tamil Nadu,India,1982
Stella Kramrisch,Literature & Education,,United States,1982
Khadim Hussain Khan,Arts,Maharashtra,India,1982
Name,Field,State,Country,
Nagendra,Literature & Education,Delhi,India,1983
Dr.Rajkumar,Arts,Karnataka,India,1983
Doraiswamy Iyengar,Arts,Karnataka,India,1983
Adi M. Sethna,Civil Service,Delhi,India,1983
Suraj Parkash Malhotra,Civil Service,Delhi,India,1983
Arun Kumar Sharma,Science & Engineering,Delhi,India,1983
K. Gopalaiyer Ramanathan,Literature & Education,Maharashtra,India,1983
Subodh Chandra Sengupta,Literature & Education,West Bengal,India,1983
V. G. Jog,Arts,West Bengal,India,1983
Benudhar Sharma,Literature & Education,Assam,India,1983
K. Sankaran Nair,Civil Service,Kerala,India,1983
Kershap Tehmurasp Satarawala,Civil Service,Goa,India,1983
Prem Nazir,Arts,Kerala,India,1983
Raja Bhalendra Singh,Sports,Delhi,India,1983
Swraj Paul,Social Work,,United Kingdom,1983
Umrao Singh,Civil Service,Punjab,India,1983
Sir Richard Samuel Attenborough,Arts,,United Kingdom,1983
Name,Field,State,Country,
Acharya Baldev Upadhyaya,Literature & Education,Uttar Pradesh,India,1984
Kotha Satchidanda Murthy,Literature & Education,Andhra Pradesh,India,1984
Ganda Singh,Literature & Education,Punjab,India,1984
Hanumanthappa Narasimhaiah,Literature & Education,Karnataka,India,1984
Ishwari Prasad,Literature & Education,Uttar Pradesh,India,1984
Sripada Pinakapani,Arts,Andhra Pradesh,India,1984
Marie Seton,Literature & Education,,United Kingdom,1984
Horace Alexander,Literature & Education,,United States,1984
Archana Sharma (botanist),Medicine,West Bengal,India,1984
Obaid Siddiqui,Science & Engineering,Maharashtra,India,1984
Narayan Chaturvedi,Literature & Education,Uttar Pradesh,India,1984
Bhabesh Chandra Sanyal,Arts,Madhya Pradesh,India,1984
Jnan Prakash Ghosh,Arts,West Bengal,India,1984
Kanwar Natwar Singh,Civil Service,Delhi,India,1984
Michael Ferreira,Sports,Maharashtra,India,1984
Vijay Tendulkar,Arts,Maharashtra,India,1984
Villupuram Chinniah Ganessan,Arts,Tamil Nadu,India,1984
Name,Field,State,Country,
Amarjit Singh,Civil Service,Rajasthan,India,1985
Durga Das Basu,Public Affairs,West Bengal,India,1985
Srinivasan Varadarajan,Civil Service,Delhi,India,1985
Jayantibhai Patel,Medicine,Gujarat,India,1985
Justice Sadat Abul Masud,Public Affairs,West Bengal,India,1985
Bernard Peters,Science & Engineering,,Denmark,1985
Bhalchandra Udgaonkar,Science & Engineering,Maharashtra,India,1985
Eknath Vasant Chitnis,Science & Engineering,Gujarat,India,1985
Gurbachan Singh Talib,Literature & Education,Punjab,India,1985
Gurbaksh Singh,Civil Service,Delhi,India,1985
Rais Ahmed,Literature & Education,Delhi,India,1985
Sivaraj Ramaseshan,Science & Engineering,Karnataka,India,1985
Virender Lal Chopra,Science & Engineering,Delhi,India,1985
Bhimsen Joshi,Arts,Maharashtra,India,1985
Gopala Ramanujam,Social Work,Tamil Nadu,India,1985
Santideb Ghosh,Arts,West Bengal,India,1985
Shiba Prasad Chatterjee,Literature & Education,West Bengal,India,1985
Surinder Singh Gill,Civil Service,Delhi,India,1985
Tribhuvandas Luhar 'Sundaram',Literature & Education,Puducherry,India,1985
Thakazhi Sivasankara Pillai,Literature & Education,Kerala,India,1985
Vuppuluri Ganapathi Sastry,Literature & Education,Andhra Pradesh,India,1985
Kalanidhi Narayanan,Arts,Tamil Nadu,India,1985
Name,Field,State,Country,
Badri Nath Tandon,Medicine,Delhi,India,1986
Pushpa Mittra Bhargava,Medicine,Andhra Pradesh,India,1986
S. Dillon Ripley,Science & Engineering,,United States,1986
Vallampadugai Srinivasa Raghavan Arunachalam,Civil Service,Delhi,India,1986
Manohar Lal Chibbar,Civil Service,Delhi,India,1986
C. Venkataraman Sundaram,Science & Engineering,Tamil Nadu,India,1986
Gulshan Lal Tandon,Civil Service,West Bengal,India,1986
Jean Ribound,Public Affairs,,France,1986
Martand Singh,Public Affairs,Delhi,India,1986
Rajeev Sethi,Civil Service,Delhi,India,1986
Ram Krishna Trivedi,Public Affairs,Uttar Pradesh,India,1986
Venkataraman Krishnamurthy,Civil Service,Delhi,India,1986
Ela Ramesh Bhatt,Social Work,Gujarat,India,1986
Nasir Aminuddin Daggar,Arts,West Bengal,India,1986
Name,Field,State,Country,
Farokh Erach Udwadia,Medicine,Maharashtra,India,1987
Laxmi Prasad Sihare,Civil Service,Delhi,India,1987
Man Mohan Sharma,Science & Engineering,Maharashtra,India,1987
Roddam Narasimha,Science & Engineering,Karnataka,India,1987
Annada Shankar Ray,Literature & Education,West Bengal,India,1987
Julio Francis Ribeiro,Civil Service,Maharashtra,India,1987
Mohammed Yunus,Civil Service,Delhi,India,1987
Ramachandra Dattatray Pradhan,Civil Service,Maharashtra,India,1987
Srinivasa Anandaram,Civil Service,Delhi,India,1987
Kishori Amonkar,Arts,Maharashtra,India,1987
Nalapat Balamani Amma,Literature & Education,Kerala,India,1987
Nikhil Banerjee,Arts,West Bengal,India,1987
Name,Field,State,Country,
Col. Satya Pal Wahi,Trade & Industry,Uttar Pradesh,India,1988
Badanaval Venkata Sreekantan,Science & Engineering,Maharashtra,India,1988
Pratury Trirumala Rao,Medicine,Andhra Pradesh,India,1988
Ram Prakash Bambah,Science & Engineering,Chandigarh,India,1988
Abid Hussain,Civil Service,Delhi,India,1988
Akkineni Nageswara Rao,Arts,Andhra Pradesh,India,1988
Ashok Sekhar Ganguly,Trade & Industry,Maharashtra,India,1988
Bal Ram Nanda,Literature & Education,Delhi,India,1988
Kartar Singh Duggal,Literature & Education,Delhi,India,1988
Kelucharan Mohapatra,Arts,Orissa,India,1988
19th Kushok Bakula Rinpoche,Public Affairs,Delhi,India,1988
Shrijans Prasad Jain,Social Work,Maharashtra,India,1988
Renuka Ray,Public Affairs,West Bengal,India,1988
Name,Field,State,Country,
Ashes Prasad Mitra,Science & Engineering,Delhi,India,1989
Banoo Jehangir Coyaji,Medicine,Maharashtra,India,1989
Narinder Singh Randhawa,Science & Engineering,Delhi,India,1989
Prakash Narain Tandon,Medicine,Delhi,India,1989
Fenner Brockway,Public Affairs,,United Kingdom,1989
Mukut Vehari Mathur,Science & Engineering,Rajasthan,India,1989
Girilal Jain,Literature & Education,Delhi,India,1989
Kattingeri Krishna Hebbar,Arts,Maharashtra,India,1989
Lakshman Singh,Public Affairs,Maharashtra,India,1989
Rustomji Homusji Modi,Trade & Industry,Jharkhand,India,1989
Suresh Shankar Nadkarni,Trade & Industry,Maharashtra,India,1989
Yosho Sakurauchi,Public Affairs,,Japan,1989
Anna Rajam Malhotra,Civil Service,Maharashtra,India,1989
Girija Devi,Arts,Uttar Pradesh,India,1989
Name,Field,State,Country,
Viswanatha Satyanarayana,Literature & Education,Andhra Pradesh,India,1970
Amiya Chakravarty,Literature & Education,West Bengal,India,1970
Birender Nath Ganguli,Literature & Education,Delhi,India,1970
Krishna Swamy Ramaiah,Science & Engineering,Tamil Nadu,India,1970
Maharajapuram Sitaram Krishnan,Science & Engineering,Tamil Nadu,India,1970
Mahesh Prasad Mehray,Medicine,Uttar Pradesh,India,1970
Prem Nath Wahi,Civil Service,Delhi,India,1970
Purusthottam Kashinath Kelkar,Literature & Education,Maharashtra,India,1970
Syed Abdul Latif (writer),Literature & Education,Andhra Pradesh,India,1970
Kumari Surender Saini,Social Work,Delhi,India,1970
Ahmed Jan Thirkwa Khan,Arts,Uttar Pradesh,India,1970
Anantrao Wasudeo Sahasrabudhe,Social Work,Maharashtra,India,1970
Bhagwantrao Annabhau Mandloi,Public Affairs,Madhya Pradesh,India,1970
Buddhadeva Bose,Literature & Education,West Bengal,India,1970
Gainedi Narasimha Rao,Civil Service,Andhra Pradesh,India,1970
Gurram Jashuva,Literature & Education,Andhra Pradesh,India,1970
Hans Raj Gupta,Public Affairs,Haryana,India,1970
M.R. Brahman,Civil Service,Andhra Pradesh,India,1970
N.M. Wagle,Civil Service,Maharashtra,India,1970
Narayan Sadoba Kajrolkar,Social Work,Maharashtra,India,1970
Ramkinkar Baiz,Arts,West Bengal,India,1970
Ratan Lal Joshi,Literature & Education,Delhi,India,1970
Sombhu Mitra,Arts,West Bengal,India,1970
T. S. Avinashilingam Chettiar,Literature & Education,Tamil Nadu,India,1970
Vivekananda Mukhopadhya,Literature & Education,West Bengal,India,1970
Yash Pal,Literature & Education,Punjab,India,1970
Hirabai Badodekar,Arts,Maharashtra,India,1970
Kamala,Arts,Tamil Nadu,India,1970
Name,Field,State,Country,
Amir Khan,Arts,Madhya Pradesh,India,1971
Bishnupada Mukhopadhyaya,Medicine,Bihar,India,1971
Madan Mohan Singh,Medicine,Delhi,India,1971
Santosh Kumar Mukherjee,Medicine,Madhya Pradesh,India,1971
Satish Dhawan,Science & Engineering,Karnataka,India,1971
Shantilal Jamnadas Mehta,Medicine,Maharashtra,India,1971
Veni Shankar Jha,Literature & Education,Madhya Pradesh,India,1971
Vulimiri Ramalingeswami,Medicine,Tamil Nadu,India,1971
Pich Sambamoorthy,Arts,Tamil Nadu,India,1971
A. Vithal Alias Dhananjay Keer,Literature & Education,Maharashtra,India,1971
Bhagwati Charan Varma,Literature & Education,Uttar Pradesh,India,1971
Bhalchandra Digamber Garware,Trade & Industry,Maharashtra,India,1971
Devchand Chhaganlal Shah,Social Work,Maharashtra,India,1971
Gokulbhai Bhatt,Social Work,Rajasthan,India,1971
Jaishankar Bhojak 'Sundari',Arts,Gujarat,India,1971
Jainendra Kumar Jain,Literature & Education,Delhi,India,1971
Jogesh Chandra De,Trade & Industry,West Bengal,India,1971
Kadar Nath Mookerjee,Trade & Industry,West Bengal,India,1971
Kalindi Charan Panigrahi,Literature & Education,Orissa,India,1971
Kandathil Mammen Cherian,Literature & Education,Kerala,India,1971
Kasturi Lal Vij,Civil Service,Delhi,India,1971
Krishna Rao Ganesh Phulambrikar,Arts,Maharashtra,India,1971
Manibhai J. Patel,Trade & Industry,Madhya Pradesh,India,1971
Manindra Nath Chakravarti,Civil Service,West Bengal,India,1971
Mungtu Ram Jaipuria,Social Work,Delhi,India,1971
Natesaganabadigal Ramaswami Ayyar,Arts,Tamil Nadu,India,1971
Nisar Hussain Khan,Arts,Uttar Pradesh,India,1971
P Thiruvillvmalai Seshan M. Iyer,Arts,Tamil Nadu,India,1971
Palghat T.S. Mani (N. Ganapatigal Ramaswami) Ayyar,Social Work,Tamil Nadu,India,1971
Pandurang Vasudeva Sukhram (also written Sukhatme),Science & Engineering,,Italy,1971
Parmeshari Lal Varma,Civil Service,Chandigarh,India,1971
Poyipilli Kunju Kurup,Arts,Kerala,India,1971
Rasipuram Krishnaswamy Laxman,Arts,Maharashtra,India,1971
Shri Raj Kapoor,Arts,Punjab,India,1971
Ramarao Madhaorao Deshmukh,Trade & Industry,Maharashtra,India,1971
Suraj Bhan,Literature & Education,Chandigarh,India,1971
Suresh Chandra Roy,Trade & Industry,West Bengal,India,1971
Ved Rattan Mohan,Trade & Industry,Uttar Pradesh,India,1971
Venkatarama Ramalingam Pillai,Literature & Education,Tamil Nadu,India,1971
Damal Krishnaswami Pattammal,Arts,Tamil Nadu,India,1971
Gangubai Hangal,Arts,Karnataka,India,1971
Name,Field,State,Country,
Air Marshal H.C. Dewan,Civil Service,Punjab,India,1972
Minoo Merwan Engineer,Civil Service,Gujarat,India,1972
Bal Dattatreya Tilak,Science & Engineering,Maharashtra,India,1972
Baldev Singh,Medicine,Delhi,India,1972
Bhalchandra Nilkanth Purandare,Medicine,Maharashtra,India,1972
Bharat Ram,Trade & Industry,Delhi,India,1972
Jai Krishna,Civil Service,Uttar Pradesh,India,1972
Lakhumal Hiranand Hiranandani,Medicine,Maharashtra,India,1972
M.S. Swaminathan,Science & Engineering,Tamil Nadu,India,1972
Pran Nath Chhutani,Literature & Education,Chandigarh,India,1972
Shantilal C. Sheth,Medicine,Maharashtra,India,1972
Sujay Bhushan Roy,Medicine,West Bengal,India,1972
Syad Hussain Zaheer,Trade & Industry,Andhra Pradesh,India,1972
T.N. Raina,Civil Service,Jammu and Kashmir,India,1972
Jagjit Singh Arora,Civil Service,Delhi,India,1972
K. P. Candeth,Civil Service,Delhi,India,1972
Gopal Gurunath Bewoor,Civil Service,Karnataka,India,1972
Khem Karan Singh,Civil Service,Punjab,India,1972
Sagat Singh,Civil Service,Punjab,India,1972
Lt. Gen. Sartaj Singh,Civil Service,Punjab,India,1972
Inderjit Singh Gill,Civil Service,Maharashtra,India,1972
Dattatraya Yeshwant Phadke,Science & Engineering,Maharashtra,India,1972
Krishnaswamy Swaminathan,Literature & Education,Delhi,India,1972
L.A.Krishna Iyer,Science & Engineering,Kerala,India,1972
Ram Narayan Chakravarty,Science & Engineering,West Bengal,India,1972
Adya Rangacharya,Literature & Education,Karnataka,India,1972
Amruti V. Mody,Civil Service,Maharashtra,India,1972
Ashwini Kumar,Civil Service,Punjab,India,1972
Ayyagari Sambasiva Rao,Science & Engineering,Andhra Pradesh,India,1972
B. N. Sircar,Arts,Bihar,India,1972
Benoy Shushan Gosh,Civil Service,West Bengal,India,1972
Chandrika Prasad Srivastava,Civil Service,,United Kingdom,1972
Kayalath Pothen Philip,Literature & Education,Maharashtra,India,1972
Khusro Faramurz Rustamji,Civil Service,Madhya Pradesh,India,1972
M. Bhardwaja Ramachandra Rao,Science & Engineering,Delhi,India,1972
Madhavrao Khandarao Bagal,Social Work,Maharashtra,India,1972
Mahashwar Dayal,Social Work,Delhi,India,1972
Mohd. Hayath,Civil Service,Karnataka,India,1972
Mohinder Singh Randhawa,Science & Engineering,Punjab,India,1972
Nori Gopala Krishna Murthy,Civil Service,Andhra Pradesh,India,1972
Papanasan Ramayya Sivam,Arts,Tamil Nadu,India,1972
Pran Nath Luthra,Civil Service,Punjab,India,1972
Sirtaz Singh Sahi,Civil Service,Chandigarh,India,1972
Surinder Singh Bedi,Civil Service,Delhi,India,1972
T. A. Pai,Civil Service,Karnataka,India,1972
Vinayakrao Patwardhan,Arts,Maharashtra,India,1972
Gulestan Rustom Billimoria,Social Work,Maharashtra,India,1972
Yashodhara Dasappa,Social Work,Karnataka,India,1972
Nilkanta Krishnan,Civil Service,Tamil Nadu,India,1972
Surendra Nath Kohli,Civil Service,Punjab,India,1972
Name,Field,State,Country,
Om Prakash Bahal,Science & Engineering,,United States,1973
Raja M. Annamalai Muthiah Chettiar,Trade & Industry,Tamil Nadu,India,1973
Raja Ramanna,Science & Engineering,Karnataka,India,1973
N R Malkani,Social Work,Rajasthan,India,1973
Banarsi Das Chaturvedi,Literature & Education,Uttar Pradesh,India,1973
Chembai Vaidyanatha Bhagavatar,Arts,Kerala,India,1973
Harindranath Chattopadhyay,Literature & Education,Andhra Pradesh,India,1973
Krishna Rao Shankar Pandit,Arts,Madhya Pradesh,India,1973
K. Sukumaran,Literature & Education,Kerala,India,1973
Maqbool Fida Husain,Arts,Delhi,India,1973
Pitambar Pant,Civil Service,Uttar Pradesh,India,1973
Pothan Joseph,Literature & Education,Kerala,India,1973
Ramakanth Maheshwar Majumder,Civil Service,Karnataka,India,1973
Sudhir Krishna Mukherjee,Civil Service,West Bengal,India,1973
Vennelakanti Raghavaiah,Social Work,Andhra Pradesh,India,1973
Vinoo Himatlal Mankand,Sports,Gujarat,India,1973
Gosasp Maneckji Sorabji,Social Work,Maharashtra,India,1973
Name,Field,State,Country,
Bishop John Richardson,Social Work,Andaman and Nicobar Islands,India,1974
Alice Boner,Arts,,Italy,1974
Arunachala Sreenivasan,Science & Engineering,Karnataka,India,1974
Camille Bulcke,Literature & Education,,Belgium,1974
DVG,Literature & Education,Karnataka,India,1974
Moti Chandra,Science & Engineering,Maharashtra,India,1974
Ram Kumar Caroli,Medicine,Uttar Pradesh,India,1974
Raman Viswanthan,Medicine,Tamil Nadu,India,1974
Vasant Shankar S. Hazurbazar,Literature & Education,Maharashtra,India,1974
Bhupati Mohan Sen,Literature & Education,West Bengal,India,1974
Toppur Seethapathy Sadasivan,Science & Engineering,Tamil Nadu,India,1974
Sukhlal Sanghvi,Literature & Education,Gujarat,India,1974
B. Narasimha Reddy,Arts,Andhra Pradesh,India,1974
Chintamani Kar,Arts,West Bengal,India,1974
Dhirendra Nath Ganguly,Arts,West Bengal,India,1974
Habibur Rahman,Science & Engineering,Delhi,India,1974
Hasmukh Dhirajlal Sankalia,Civil Service,Maharashtra,India,1974
Jaidev Singh,Science & Engineering,Uttar Pradesh,India,1974
Jayant Pandurang Naik,Literature & Education,Maharashtra,India,1974
Khushwant Singh,Literature & Education,Punjab,India,1974
Moghubai Kurdikar,Arts,Maharashtra,India,1974
J.L Caroli,Medicine,Uttar Pradesh,India,1974
Name,Field,State,Country,
Asima Chatterjee,Science & Engineering,West Bengal,India,1975
Darab Jahangir Jussawalia,Medicine,Maharashtra,India,1975
Dilbagh Singh Athwal,Science & Engineering,,United States,1975
Madhav Sadashiv Gore,Social Sciences,Maharashtra,India,1975
Pancheti Koteswaram,Civil Service,Tamil Nadu,India,1975
Pratul Chandra Gupta,Literature & Education,West Bengal,India,1975
Vasudev Vishnu Mirashi,Literature & Education,Maharashtra,India,1975
Begum Akhtar,Arts,Uttar Pradesh,India,1975
Kirpal Singh Narang,Literature & Education,Punjab,India,1975
Balai Chand Mukhopadhyaya,Literature & Education,Bihar,India,1975
P. Ardeshir Narielwala,Trade & Industry,Maharashtra,India,1975
P. Krishnagopala Iyengar,Science & Engineering,Maharashtra,India,1975
R. Carltonvivian Pidade Noronha,Civil Service,Madhya Pradesh,India,1975
Raj Kumar Khanna,Civil Service,Delhi,India,1975
Ratan Shastri,Social Work,Rajasthan,India,1975
Name,Field,State,Country,
Begum Zahra Ali Yavar Jung,Social Work,Andhra Pradesh,India,1976
Calambur Sivaramamurthi,Civil Service,Delhi,India,1976
Ennakkal Chandy George Sudarshan,Literature & Education,Kerala,India,1976
Harivansh Rai Bachchan,Literature & Education,Maharashtra,India,1976
Krishnaswami Srinivas Sanjivi,Medicine,Tamil Nadu,India,1976
Malcolm Sathyanathan Adiseshaiah,Civil Service,Tamil Nadu,India,1976
Navakanta Barua,Literature & Education,Assam,India,1976
